sample	EV1	EV2	cluster	species	chr	mds
ANN1205	0.009008367632657922	0.02044266307573546	2	annuus	Ha412HOChr16	pos2
ANN1206	0.010880584260047416	0.019598679776949783	2	annuus	Ha412HOChr16	pos2
ANN1207	0.008388676581861666	0.025520057458730858	2	annuus	Ha412HOChr16	pos2
ANN1208	0.010421337006365989	0.022769281722324206	2	annuus	Ha412HOChr16	pos2
ANN1209	0.009733870657379615	0.020147394916761475	2	annuus	Ha412HOChr16	pos2
ANN1210	0.010842769603465294	0.02413616639885438	2	annuus	Ha412HOChr16	pos2
ANN1211	0.0055859785254270015	0.021749079259293588	2	annuus	Ha412HOChr16	pos2
ANN1212	0.00781137931321553	0.01839678730966815	2	annuus	Ha412HOChr16	pos2
ANN1213	0.009534276025975454	0.012704131933760346	2	annuus	Ha412HOChr16	pos2
ANN1214	0.008149816421129268	0.018518676224244475	2	annuus	Ha412HOChr16	pos2
ANN1215	0.009228919155996867	0.01002606258182804	2	annuus	Ha412HOChr16	pos2
ANN1216	0.00977703362270738	0.01669448209412303	2	annuus	Ha412HOChr16	pos2
ANN1217	0.008890969708857072	0.016937772336683924	2	annuus	Ha412HOChr16	pos2
ANN1218	0.00882490886753469	0.02097786656702743	2	annuus	Ha412HOChr16	pos2
ANN1219	0.006936694140277146	0.02404604735783284	2	annuus	Ha412HOChr16	pos2
ANN1220	0.01025299383553505	0.0235994177410205	2	annuus	Ha412HOChr16	pos2
ANN1221	0.004848807911483388	0.027484422151780513	2	annuus	Ha412HOChr16	pos2
ANN1222	0.007850339702440824	0.02682073027891317	2	annuus	Ha412HOChr16	pos2
ANN1223	0.009134507169099398	0.02026868078126852	2	annuus	Ha412HOChr16	pos2
ANN1224	0.00794643148878911	0.024728257141370405	2	annuus	Ha412HOChr16	pos2
ANN1225	0.007994645117414845	0.02883739523524466	2	annuus	Ha412HOChr16	pos2
ANN1226	0.008043757077442905	0.022054040209316502	2	annuus	Ha412HOChr16	pos2
ANN1227	0.008090376206023457	0.019180078066662918	2	annuus	Ha412HOChr16	pos2
ANN1228	0.005010440949217166	0.031267898289894305	2	annuus	Ha412HOChr16	pos2
ANN1229	0.00808991596644858	0.025491204598028713	2	annuus	Ha412HOChr16	pos2
ANN1230	0.006549956849652823	0.026826723713656207	2	annuus	Ha412HOChr16	pos2
ANN1231	0.00497187897949433	0.024106612302037853	2	annuus	Ha412HOChr16	pos2
ANN1232	0.009226318895366726	0.023938754858471564	2	annuus	Ha412HOChr16	pos2
ANN1233	0.006148224908224382	0.030858383386278544	2	annuus	Ha412HOChr16	pos2
ANN1234	-0.09481732874714933	0.01069303968778889	1	annuus	Ha412HOChr16	pos2
ANN1235	-0.0809999514496865	0.005475359510189463	1	annuus	Ha412HOChr16	pos2
ANN1236	0.006846391196279063	0.027029561993311267	2	annuus	Ha412HOChr16	pos2
ANN1237	0.008512863460364584	0.030201049689220317	2	annuus	Ha412HOChr16	pos2
ANN1238	0.007569596569303818	0.023814728533962846	2	annuus	Ha412HOChr16	pos2
ANN1239	0.007191364019634692	0.027819256343366516	2	annuus	Ha412HOChr16	pos2
ANN1240	-0.08997608512510351	-9.024929908193306e-4	1	annuus	Ha412HOChr16	pos2
ANN1241	0.004324983450009675	0.03629925058396701	2	annuus	Ha412HOChr16	pos2
ANN1242	0.008780339279404562	0.024505296009188427	2	annuus	Ha412HOChr16	pos2
ANN1243	0.004063611708338884	0.03969280306501589	2	annuus	Ha412HOChr16	pos2
ANN1244	0.004176988959883939	0.037522936233939916	2	annuus	Ha412HOChr16	pos2
ANN1245	0.007634393482766379	0.028133142849531105	2	annuus	Ha412HOChr16	pos2
ANN1246	0.00759750085702858	0.030892534511142287	2	annuus	Ha412HOChr16	pos2
ANN1247	0.006530530634377887	0.030472404255389836	2	annuus	Ha412HOChr16	pos2
ANN1248	0.0063236198186670395	0.032612785249566685	2	annuus	Ha412HOChr16	pos2
ANN1249	0.006257208242836657	0.03248312250715682	2	annuus	Ha412HOChr16	pos2
ANN1250	0.007686612736559592	0.02768074623741932	2	annuus	Ha412HOChr16	pos2
ANN1251	0.013108168756277763	-0.09086308948710005	2	annuus	Ha412HOChr16	pos2
ANN1252	0.014097151409045418	-0.09083471110877869	2	annuus	Ha412HOChr16	pos2
ANN1253	0.013459482891654205	-0.061863784033527235	2	annuus	Ha412HOChr16	pos2
ANN1254	0.012948051527034788	-0.05949321713802369	2	annuus	Ha412HOChr16	pos2
ANN1255	0.015084055355961034	-0.08284869561126867	2	annuus	Ha412HOChr16	pos2
ANN1256	0.012679434206129374	-0.036661126070639524	2	annuus	Ha412HOChr16	pos2
ANN1257	0.014305364531532833	-0.0685794936914537	2	annuus	Ha412HOChr16	pos2
ANN1258	0.013414561949278946	-0.059656146927709444	2	annuus	Ha412HOChr16	pos2
ANN1259	0.014717974487207451	-0.08409006633143568	2	annuus	Ha412HOChr16	pos2
ANN1260	0.013422881989526186	-0.07222694738468027	2	annuus	Ha412HOChr16	pos2
ANN1261	0.01213314112883679	0.003309073778307325	2	annuus	Ha412HOChr16	pos2
ANN1262	0.011753897738298623	0.006428184925674171	2	annuus	Ha412HOChr16	pos2
ANN1263	0.010613956390064204	0.008858270799789712	2	annuus	Ha412HOChr16	pos2
ANN1264	0.010492006716836613	0.008435702163874917	2	annuus	Ha412HOChr16	pos2
ANN1265	0.012636741038299747	-0.03538960005501945	2	annuus	Ha412HOChr16	pos2
ANN1266	0.010705012356595895	0.012144561823935016	2	annuus	Ha412HOChr16	pos2
ANN1267	0.0106482278284242	-0.0036065350891052923	2	annuus	Ha412HOChr16	pos2
ANN1268	0.011747039576696826	0.0015738433169505475	2	annuus	Ha412HOChr16	pos2
ANN1269	0.009900136555780337	0.0071798949520320895	2	annuus	Ha412HOChr16	pos2
ANN1270	0.009569980647144725	0.009216340108165313	2	annuus	Ha412HOChr16	pos2
ANN1271	0.00902550213010007	0.007896614730191553	2	annuus	Ha412HOChr16	pos2
ANN1272	0.008829933369352398	0.006752261883542393	2	annuus	Ha412HOChr16	pos2
ANN1273	0.010595463284322393	0.008704014987222583	2	annuus	Ha412HOChr16	pos2
ANN1274	0.009862017686481516	0.012232368498374058	2	annuus	Ha412HOChr16	pos2
ANN1275	0.008593654174499265	0.0030363680348597737	2	annuus	Ha412HOChr16	pos2
ANN1276	0.012264013442158689	0.002141916204743314	2	annuus	Ha412HOChr16	pos2
ANN1277	0.009604042834830408	0.007629765353512687	2	annuus	Ha412HOChr16	pos2
ANN1278	0.009146856478832493	0.012937972012295821	2	annuus	Ha412HOChr16	pos2
ANN1279	0.009469623220574671	0.004556358906999279	2	annuus	Ha412HOChr16	pos2
ANN1280	0.010754121639316098	0.007450797245519898	2	annuus	Ha412HOChr16	pos2
ANN1281	0.009364285812602558	0.010072978498423734	2	annuus	Ha412HOChr16	pos2
ANN1282	-0.07653508715685953	-0.0014040312388553175	1	annuus	Ha412HOChr16	pos2
ANN1283	0.008656164567814324	0.007554337350287573	2	annuus	Ha412HOChr16	pos2
ANN1284	0.008881624284043817	0.004635279460667581	2	annuus	Ha412HOChr16	pos2
ANN1285	0.008574042532101566	0.013387258545314041	2	annuus	Ha412HOChr16	pos2
ANN1286	0.008941414216900773	0.0016205831484571217	2	annuus	Ha412HOChr16	pos2
ANN1287	0.009609437037217077	0.0023492196787377557	2	annuus	Ha412HOChr16	pos2
ANN1288	0.010052644401355134	0.003951319575744479	2	annuus	Ha412HOChr16	pos2
ANN1289	0.00821934593544872	0.009695852252532383	2	annuus	Ha412HOChr16	pos2
ANN1290	0.010073381251788187	0.0025085977612162537	2	annuus	Ha412HOChr16	pos2
ANN1291	0.008201047539945779	0.023877043018104553	2	annuus	Ha412HOChr16	pos2
ANN1292	0.010602352523045965	0.01901180656597152	2	annuus	Ha412HOChr16	pos2
ANN1293	0.0077675264453839175	0.023584734965515598	2	annuus	Ha412HOChr16	pos2
ANN1294	0.008784341996475507	0.012661097227893024	2	annuus	Ha412HOChr16	pos2
ANN1295	0.008073587313127073	0.02025981814392158	2	annuus	Ha412HOChr16	pos2
ANN1296	0.008792678525866866	0.0201826412806534	2	annuus	Ha412HOChr16	pos2
ANN1297	0.01030907857104797	0.021396512773979293	2	annuus	Ha412HOChr16	pos2
ANN1298	0.008457716517685327	0.017711146536705257	2	annuus	Ha412HOChr16	pos2
ANN1299	0.009008127338252726	0.02090331873972759	2	annuus	Ha412HOChr16	pos2
ANN1300	0.009746158235550403	0.01513802153017776	2	annuus	Ha412HOChr16	pos2
ANN1301	-0.08817026670919642	0.011161826859867423	1	annuus	Ha412HOChr16	pos2
ANN1302	0.008522406902486623	0.02788233707850562	2	annuus	Ha412HOChr16	pos2
ANN1303	0.007968281304955001	0.019381037930869524	2	annuus	Ha412HOChr16	pos2
ANN1304	0.008488253044138685	0.025025572423890825	2	annuus	Ha412HOChr16	pos2
ANN1305	0.008300255928418107	0.02708556796245079	2	annuus	Ha412HOChr16	pos2
ANN1306	0.008121974815265602	0.0278899923366668	2	annuus	Ha412HOChr16	pos2
ANN1307	0.008990444583262877	0.028606639101276792	2	annuus	Ha412HOChr16	pos2
ANN1308	-0.1774043651785444	-0.01423405387514158	0	annuus	Ha412HOChr16	pos2
ANN1309	0.010573897287056388	0.022822114824345718	2	annuus	Ha412HOChr16	pos2
ANN1310	0.00981495607699362	0.023321283027830174	2	annuus	Ha412HOChr16	pos2
ANN1311	-0.09315422649858142	0.0028470752996996793	1	annuus	Ha412HOChr16	pos2
ANN1312	-0.0849685740478622	-0.0021403285098223826	1	annuus	Ha412HOChr16	pos2
ANN1313	-0.18726525139100395	-0.016741411328945854	0	annuus	Ha412HOChr16	pos2
ANN1314	-0.07733685981775235	1.6937018210159624e-4	1	annuus	Ha412HOChr16	pos2
ANN1315	-0.08667065025500217	0.0070330617749388424	1	annuus	Ha412HOChr16	pos2
ANN1316	-0.19176728331163356	-0.018235724223452113	0	annuus	Ha412HOChr16	pos2
ANN1317	-0.08885027127410505	0.007912164741370534	1	annuus	Ha412HOChr16	pos2
ANN1318	-0.08149997965960828	0.003954009396877987	1	annuus	Ha412HOChr16	pos2
ANN1319	-0.09236027539229516	-0.002339438193089738	1	annuus	Ha412HOChr16	pos2
ANN1320	-0.08133575407919111	0.004501535782704229	1	annuus	Ha412HOChr16	pos2
ANN1321	-0.18327920456150337	-0.017504228171532632	0	annuus	Ha412HOChr16	pos2
ANN1322	-0.08258624074818016	-0.0017247139438879566	1	annuus	Ha412HOChr16	pos2
ANN1323	0.01001344634375683	0.017198508666797237	2	annuus	Ha412HOChr16	pos2
ANN1324	-0.07700024238590689	0.00488138124741919	1	annuus	Ha412HOChr16	pos2
ANN1325	-0.07495275711934866	0.008799527771803449	1	annuus	Ha412HOChr16	pos2
ANN1326	-0.07709967430596969	0.006954613329065433	1	annuus	Ha412HOChr16	pos2
ANN1327	-0.07743529306173112	0.007313143850030422	1	annuus	Ha412HOChr16	pos2
ANN1328	0.009103493601426406	0.01885772611843175	2	annuus	Ha412HOChr16	pos2
ANN1329	0.00896084733967139	0.032443346038611265	2	annuus	Ha412HOChr16	pos2
ANN1330	0.006703498330783129	0.019071992178149148	2	annuus	Ha412HOChr16	pos2
ANN1331	0.0079500519700768	0.022657066831237103	2	annuus	Ha412HOChr16	pos2
ANN1332	0.006509910023609266	0.02555493647885828	2	annuus	Ha412HOChr16	pos2
ANN1333	0.004778877369219286	0.027570798555339615	2	annuus	Ha412HOChr16	pos2
ANN1334	0.008236791791976946	0.024100771021872705	2	annuus	Ha412HOChr16	pos2
ANN1335	0.00673359412429249	0.026456578484155963	2	annuus	Ha412HOChr16	pos2
ANN1336	0.008154412114244744	0.0266186017721364	2	annuus	Ha412HOChr16	pos2
ANN1337	0.009348808977023955	0.022286096292601976	2	annuus	Ha412HOChr16	pos2
ANN1338	0.007555527173079142	0.02802745557642407	2	annuus	Ha412HOChr16	pos2
ANN1339	0.008910581984353278	0.025671777886990287	2	annuus	Ha412HOChr16	pos2
ANN1340	0.0061724814361607625	0.029990500689407118	2	annuus	Ha412HOChr16	pos2
ANN1341	0.009186881787432547	0.018081049956932858	2	annuus	Ha412HOChr16	pos2
ANN1342	0.005295622223667669	0.02151983842858559	2	annuus	Ha412HOChr16	pos2
ANN1343	0.007977213828837638	0.01942137228112205	2	annuus	Ha412HOChr16	pos2
ANN1344	0.006947151425335888	0.02452225026871791	2	annuus	Ha412HOChr16	pos2
ANN1345	0.007367191669121477	0.026112040347652354	2	annuus	Ha412HOChr16	pos2
ANN1346	0.006524756654927966	0.027106873408908036	2	annuus	Ha412HOChr16	pos2
ANN1347	0.006470675218368981	0.022519706111505118	2	annuus	Ha412HOChr16	pos2
ANN1348	0.008181307425781145	0.020476505669935145	2	annuus	Ha412HOChr16	pos2
ANN1349	0.0062696540532956885	0.025474330382947594	2	annuus	Ha412HOChr16	pos2
ANN1350	0.010268480479415218	0.02352888779631436	2	annuus	Ha412HOChr16	pos2
ANN1351	0.008434726923116271	0.023081029952238208	2	annuus	Ha412HOChr16	pos2
ANN1352	0.011122432677343868	0.026914406732499428	2	annuus	Ha412HOChr16	pos2
ANN1353	0.007361813947470482	0.026420112415529783	2	annuus	Ha412HOChr16	pos2
ANN1354	0.009513080196254764	0.026514534646081722	2	annuus	Ha412HOChr16	pos2
ANN1355	0.011068480353429484	0.027071652460839493	2	annuus	Ha412HOChr16	pos2
ANN1356	0.009301803272437898	0.02572001419190645	2	annuus	Ha412HOChr16	pos2
ANN1357	0.010064764605739723	0.026378222556887633	2	annuus	Ha412HOChr16	pos2
ANN1358	0.008464514221245056	0.0308749579787672	2	annuus	Ha412HOChr16	pos2
ANN1359	0.008880888747681885	0.03158229415074492	2	annuus	Ha412HOChr16	pos2
ANN1360	0.008322147114843284	0.029737739476030235	2	annuus	Ha412HOChr16	pos2
ANN1361	0.006964990753142508	0.023332332302736295	2	annuus	Ha412HOChr16	pos2
ANN1362	0.005662673294522638	0.02431849372694013	2	annuus	Ha412HOChr16	pos2
ANN1363	-0.08399415270388663	0.0050058093435481	1	annuus	Ha412HOChr16	pos2
ANN1364	-0.18478573511005808	-0.016906509710818515	0	annuus	Ha412HOChr16	pos2
ANN1365	-0.07260540419529916	0.006230611696445676	1	annuus	Ha412HOChr16	pos2
ANN1366	-0.08350946900496195	0.005534090246052191	1	annuus	Ha412HOChr16	pos2
ANN1367	0.008928392330063886	0.024942879514132044	2	annuus	Ha412HOChr16	pos2
ANN1368	-0.0797456346405473	0.008525620622566225	1	annuus	Ha412HOChr16	pos2
ANN1369	-0.17454224146776667	-0.01586001184137216	0	annuus	Ha412HOChr16	pos2
ANN1370	-0.08304310355735431	0.011997010885960863	1	annuus	Ha412HOChr16	pos2
ANN1371	0.008690511949638791	0.0215498834965991	2	annuus	Ha412HOChr16	pos2
ANN1372	0.0069277930746763534	0.025353882225678512	2	annuus	Ha412HOChr16	pos2
ANN1373	0.007071093454425671	0.026829328039215963	2	annuus	Ha412HOChr16	pos2
ANN1374	0.006550208096899337	0.02483788802107497	2	annuus	Ha412HOChr16	pos2
ANN1375	0.005937062164550073	0.026942608942922074	2	annuus	Ha412HOChr16	pos2
ANN1376	0.0070874103550545966	0.024909740549866333	2	annuus	Ha412HOChr16	pos2
ANN1377	0.0065483964061751904	0.025347181828152307	2	annuus	Ha412HOChr16	pos2
ANN1378	0.006377554576731269	0.029440150126449172	2	annuus	Ha412HOChr16	pos2
ANN1379	0.007398111622323982	0.023163284114883068	2	annuus	Ha412HOChr16	pos2
ANN1380	0.0069262877673984015	0.027546896304162773	2	annuus	Ha412HOChr16	pos2
ANN1381	0.005858469362963251	0.029262949966982484	2	annuus	Ha412HOChr16	pos2
ANN1382	0.005985167475712963	0.023611578211072858	2	annuus	Ha412HOChr16	pos2
ANN1383	0.005278252626479049	0.02649356724556378	2	annuus	Ha412HOChr16	pos2
ANN1384	0.0075715444074919876	0.02782361692133336	2	annuus	Ha412HOChr16	pos2
ANN1385	0.007139746398289421	0.026269927204248186	2	annuus	Ha412HOChr16	pos2
ANN1386	0.007021056273754973	0.031661232638848014	2	annuus	Ha412HOChr16	pos2
ANN1387	0.007850153330095085	0.027826160550042115	2	annuus	Ha412HOChr16	pos2
ANN1388	0.0071004014301787426	0.028513045399632245	2	annuus	Ha412HOChr16	pos2
ANN1389	0.007785902435763935	0.02265514439708314	2	annuus	Ha412HOChr16	pos2
ANN1390	0.0072797080801647604	0.02701453736663936	2	annuus	Ha412HOChr16	pos2
ANN1391	0.006449411541722273	0.028116646697138238	2	annuus	Ha412HOChr16	pos2
ANN1392	0.0052871148413815225	0.028213422373792256	2	annuus	Ha412HOChr16	pos2
ANN1393	0.009494099453957218	0.028761390227543183	2	annuus	Ha412HOChr16	pos2
ANN1394	0.0071711948825441425	0.029405340520565683	2	annuus	Ha412HOChr16	pos2
ANN1395	0.00473589630915512	0.027829438877169273	2	annuus	Ha412HOChr16	pos2
ANN1396	0.007950273242266253	0.021924634808338183	2	annuus	Ha412HOChr16	pos2
ANN1397	0.00557443076266458	0.028263464109039103	2	annuus	Ha412HOChr16	pos2
ANN1398	0.006725802011247036	0.03185015253670512	2	annuus	Ha412HOChr16	pos2
ANN1399	0.004808792522581291	0.0305972359386655	2	annuus	Ha412HOChr16	pos2
ANN1400	0.0064284285769106945	0.029399662624792607	2	annuus	Ha412HOChr16	pos2
ANN1401	0.006594342936787417	0.02942805011636257	2	annuus	Ha412HOChr16	pos2
ANN1402	0.006032499334309851	0.034992741325528355	2	annuus	Ha412HOChr16	pos2
ANN1403	0.006275540817719269	0.03326222225048721	2	annuus	Ha412HOChr16	pos2
ANN1404	0.005766597011960807	0.03044965465311212	2	annuus	Ha412HOChr16	pos2
ANN1405	0.006690523046944664	0.026358415210560378	2	annuus	Ha412HOChr16	pos2
ANN1406	0.007488203557738346	0.027429395403982423	2	annuus	Ha412HOChr16	pos2
ANN1407	0.007373749460514643	0.030375737297934205	2	annuus	Ha412HOChr16	pos2
ANN1408	0.007183148992607305	0.024387736681215848	2	annuus	Ha412HOChr16	pos2
ANN1409	0.006891075794418576	0.027096093050012388	2	annuus	Ha412HOChr16	pos2
ANN1410	0.008138743841233904	0.02972143771003291	2	annuus	Ha412HOChr16	pos2
ANN1419	0.011361517925149528	-0.012381406094747364	2	annuus	Ha412HOChr16	pos2
ANN1420	0.011063584771902732	0.01982996039603551	2	annuus	Ha412HOChr16	pos2
ANN1439	0.009623575117932992	0.011541005774329758	2	annuus	Ha412HOChr16	pos2
ANN1501	0.012801367214924562	-0.008074874777373101	2	annuus	Ha412HOChr16	pos2
HT011_IA2W-37	0.010971150971812489	0.008061666940306527	2	annuus	Ha412HOChr16	pos2
HT013_SD2W-18	0.011595406493735517	-0.002217114192898856	2	annuus	Ha412HOChr16	pos2
HT014_IA2W-16	0.008855254057229648	0.019181887971562735	2	annuus	Ha412HOChr16	pos2
HT033N_IA2W-38	0.011168877871022286	-9.453828644404804e-4	2	annuus	Ha412HOChr16	pos2
HT100_SK1W-29	0.012352978658305439	5.768901965551038e-5	2	annuus	Ha412HOChr16	pos2
HT103_IA2W-39	0.0095907626347113	0.012521442625129933	2	annuus	Ha412HOChr16	pos2
HT104_KS2W-15R	0.010052274197117631	0.014611754334208272	2	annuus	Ha412HOChr16	pos2
HT118_SD2W-19	0.012923295062170256	-0.02606555002976583	2	annuus	Ha412HOChr16	pos2
HT124_SK1W-36	0.011422048475544044	0.007917528091600323	2	annuus	Ha412HOChr16	pos2
HT125_MB1W-20	0.01221961317121275	0.0053851984062557	2	annuus	Ha412HOChr16	pos2
HT140_MO1W-2R	0.01138488703674137	0.020290874958449775	2	annuus	Ha412HOChr16	pos2
HT141_MO1W-11	0.011662187876376476	0.01979764635443431	2	annuus	Ha412HOChr16	pos2
HT142_MO1W-15	0.010391808361062314	0.020154160982875924	2	annuus	Ha412HOChr16	pos2
HT146_SD2W-5	0.009657351896140955	0.017124146187696577	2	annuus	Ha412HOChr16	pos2
HT149_IA2W-29	0.011204087633923903	8.036162830923291e-5	2	annuus	Ha412HOChr16	pos2
HT164_MO1W-3	0.009727691096269244	0.02215705406232992	2	annuus	Ha412HOChr16	pos2
HT165_MO1W-16	0.010207155881433276	0.021010705116295936	2	annuus	Ha412HOChr16	pos2
HT170_SD2W-14	0.010141305788422582	-0.002752616418723507	2	annuus	Ha412HOChr16	pos2
HT172_SK1W-Q	0.011748099961229556	0.006855819604911071	2	annuus	Ha412HOChr16	pos2
HT194_SD2W-15	0.010305402036930918	0.006202523242621742	2	annuus	Ha412HOChr16	pos2
HT196_SK1W-1	0.011114224902351231	0.02174029059242341	2	annuus	Ha412HOChr16	pos2
HT211_MO1W-39	0.010406262195554985	-0.00488247211014247	2	annuus	Ha412HOChr16	pos2
HT213_ND1W-20	0.010762967838055514	0.01899659423696696	2	annuus	Ha412HOChr16	pos2
HT217_SD2W-21	0.01070066848467084	0.009611151732261361	2	annuus	Ha412HOChr16	pos2
HT218_SD2W-30	0.010571443989812981	0.012978834556964356	2	annuus	Ha412HOChr16	pos2
HT219_SD2W-38	0.01210350224870448	0.005702780720292419	2	annuus	Ha412HOChr16	pos2
HT220_SK1W-15	0.012185455748639634	0.015148867350537406	2	annuus	Ha412HOChr16	pos2
HT227_KS2W-9	0.010280598742871704	0.014304446095420328	2	annuus	Ha412HOChr16	pos2
HT228_KS2W-12	0.009934878453362566	0.017617842388383508	2	annuus	Ha412HOChr16	pos2
HT231_MB1W-8	0.010697108259424288	-0.004988339239754258	2	annuus	Ha412HOChr16	pos2
HT232_MB1W-11	0.010519431107206052	0.008448420174746465	2	annuus	Ha412HOChr16	pos2
HT233_MB1W-14	0.011390403439239489	0.004802965326504651	2	annuus	Ha412HOChr16	pos2
HT234_MB1W-39	0.012142282521706387	0.008682183989563412	2	annuus	Ha412HOChr16	pos2
HT236_MO1W-2	0.011352070697463414	0.024744316082902555	2	annuus	Ha412HOChr16	pos2
HT237_MO1W-38	0.010585266444843384	0.01276775385608559	2	annuus	Ha412HOChr16	pos2
HT242_SK1W-25	0.012719720087273312	0.0022727333939591525	2	annuus	Ha412HOChr16	pos2
HT247_IA1W-33	0.010612215507194133	-1.2132590696967475e-4	2	annuus	Ha412HOChr16	pos2
HT24_IA2W-14	0.010032004047739495	0.01604829828207661	2	annuus	Ha412HOChr16	pos2
HT254_KS1W-27	0.01215951571457665	0.016780896574495212	2	annuus	Ha412HOChr16	pos2
HT255_KS1W-29	0.008042411537879452	0.021577765745102694	2	annuus	Ha412HOChr16	pos2
HT259_KS2E-6	0.010255266695593658	0.02279065877011981	2	annuus	Ha412HOChr16	pos2
HT269_IA1W-5	0.010126516069910491	0.02112093909869024	2	annuus	Ha412HOChr16	pos2
HT270_IA1W_11R	0.010470562261053364	-6.06715403598537e-4	2	annuus	Ha412HOChr16	pos2
HT271_IA1W-15	0.010661326871013082	0.018293409392347935	2	annuus	Ha412HOChr16	pos2
HT272_IA1W-39	0.01303949266736239	0.010890869427125641	2	annuus	Ha412HOChr16	pos2
HT274_KS1W-3	0.011168103773028702	0.01753238830536552	2	annuus	Ha412HOChr16	pos2
HT277_KS1W-40	0.010608310646675214	0.009274807136837409	2	annuus	Ha412HOChr16	pos2
HT290_SD1W-20	0.011002655806950442	0.012785479818223082	2	annuus	Ha412HOChr16	pos2
HT300_MB1W16	0.011847491675068843	0.006569394112935466	2	annuus	Ha412HOChr16	pos2
HT301_MB1W_16B	0.012002118462829501	0.007385620441357957	2	annuus	Ha412HOChr16	pos2
HT305_ND1W-27	0.01306291407220185	0.01263759233707948	2	annuus	Ha412HOChr16	pos2
HT308_SD2W-27	0.014170004816018596	-0.007816265008332305	2	annuus	Ha412HOChr16	pos2
HT311_SK1W-29R	0.014441182698274473	-0.009737215601947699	2	annuus	Ha412HOChr16	pos2
HT317_IA1W-4	0.013113024785818089	0.004153542342805978	2	annuus	Ha412HOChr16	pos2
HT330_ND1W-6	0.012736422812441483	0.008320816535898086	2	annuus	Ha412HOChr16	pos2
HT345_KS1W-2	0.012497570555272876	0.012183951263500824	2	annuus	Ha412HOChr16	pos2
HT352_MO1W-33	0.012616272570633979	0.013345278056870115	2	annuus	Ha412HOChr16	pos2
HT360_SD1W-35	0.010715930061730909	2.9531746297573047e-4	2	annuus	Ha412HOChr16	pos2
HT365_IA2W-11	0.009496287888772378	0.0029540887372635923	2	annuus	Ha412HOChr16	pos2
HT373_SD1W-4	0.01202496145111646	0.013098285019035698	2	annuus	Ha412HOChr16	pos2
HT378_SK1W-22	0.01297164929519308	-0.010472347671931581	2	annuus	Ha412HOChr16	pos2
HT379_SK1W-22R	0.01277235723211391	0.0022526502110782618	2	annuus	Ha412HOChr16	pos2
HT44_ND1W-12	0.011202137203234487	0.003814479164686591	2	annuus	Ha412HOChr16	pos2
HT45_ND1W-36	0.011490375558684414	0.0069690523993865385	2	annuus	Ha412HOChr16	pos2
HT51_SD2W-40	0.010473363612860663	0.0032072838204011828	2	annuus	Ha412HOChr16	pos2
HT55_IA2W-17	0.01131992939071899	-0.0016798458888360665	2	annuus	Ha412HOChr16	pos2
HT56_IA2W-37	0.008151136089185535	0.014640347647039843	2	annuus	Ha412HOChr16	pos2
HT5_ND1W-22	0.010303401718319876	0.008927042624895387	2	annuus	Ha412HOChr16	pos2
HT60_MB1W-30	0.010001446435219276	-0.003918412816672993	2	annuus	Ha412HOChr16	pos2
HT61_MB1W-31	0.011844459010219925	0.006333908616828072	2	annuus	Ha412HOChr16	pos2
HT68_MO1W-7	0.010472339916003038	0.01436414353128527	2	annuus	Ha412HOChr16	pos2
HT6_SD1W-21	0.012414499566289271	-0.010299035167127801	2	annuus	Ha412HOChr16	pos2
HT93_ND1W-33	0.012606458159832717	-0.021243489046946222	2	annuus	Ha412HOChr16	pos2
Q017B_KS2W-6_1R	0.011294614389465248	-0.0031878046876462965	2	annuus	Ha412HOChr16	pos2
Q021B_IA1W-2	0.010455518386939977	0.02191037081905312	2	annuus	Ha412HOChr16	pos2
Q036B_KS1W-19	0.01108865178883848	0.015861599161772773	2	annuus	Ha412HOChr16	pos2
Q041_KS1W-24	0.010800059297220941	0.00441540618448008	2	annuus	Ha412HOChr16	pos2
Q042_KS1W-35	0.011566081591054246	0.011863273638445816	2	annuus	Ha412HOChr16	pos2
Q046_KS2W-24	0.012779435888194312	0.010444791630144697	2	annuus	Ha412HOChr16	pos2
Q052B-KS2W-15	0.011575671565115834	0.01991531430094171	2	annuus	Ha412HOChr16	pos2
Q075_IA1W-1	0.011676382904645408	0.009122053680329737	2	annuus	Ha412HOChr16	pos2
Q076C_SD2W-23	0.013087765246587547	0.0017916295877749566	2	annuus	Ha412HOChr16	pos2
Q076_IA1W-11	0.009427920316163439	0.009856651155555682	2	annuus	Ha412HOChr16	pos2
Q077_IA1W-21	0.012780705329020953	-0.00936649031546892	2	annuus	Ha412HOChr16	pos2
Q083_KS2W-14	0.009441084161601419	0.014106914001205496	2	annuus	Ha412HOChr16	pos2
Q084_KS2W-32	0.009389003220390109	0.009455551923552224	2	annuus	Ha412HOChr16	pos2
Q086_MB1W-40	0.011393706127562589	0.0014878908496824498	2	annuus	Ha412HOChr16	pos2
Q094_ND1W-38	0.01170397919982254	2.605824621637002e-4	2	annuus	Ha412HOChr16	pos2
Q097_SD1W-6	0.013617303931139638	-0.0019326969735445013	2	annuus	Ha412HOChr16	pos2
Q098_SD1W-14	0.010438097380854616	0.00877271775065484	2	annuus	Ha412HOChr16	pos2
Q099_SD1W-21B	0.011631610723353438	-0.006010380092264924	2	annuus	Ha412HOChr16	pos2
Q100_SD2W-23R	0.011788742556499511	0.028443361393864736	2	annuus	Ha412HOChr16	pos2
Q144C_ND1W-31	0.011600899427621752	0.014119552618974447	2	annuus	Ha412HOChr16	pos2
